chr1	24116592	24118057	1465	135	7.39935		chr1	24117666	24118420	754	53	19.6336	0.070291777	0.176870748
chr1	24305924	24306350	426	97	5.17423		chr1	24306101	24306316	215	34	12.6455	0.158139535	0.238938053
chr1	24828563	24829150	587	65	5.98911		chr1	24828633	24828860	227	25	9.45322	0.110132159	0.108374384
chr1	26324062	26325373	1311	254	11.2335		chr1	26324074	26324438	364	38	9.14511	0.104395604	0.058091286
chr1	26606946	26607287	341	95	3.16832		chr1	26606857	26607206	349	40	14.907	0.114613181	0.066157761
chr1	26632285	26633629	1344	109	5.86354		chr1	26631877	26632326	449	30	8.58331	0.066815145	0.065714286
chr1	26758197	26759566	1369	119	6.88073		chr1	26758889	26759193	304	48	17.0545	0.157894737	0.050847458
chr1	27153936	27154240	304	40	2.79292		chr1	27153543	27154746	1203	61	20.9548	0.050706567	0.060518732
chr1	27481119	27481344	225	65	4.02439		chr1	27480890	27481442	552	44	15.9881	0.079710145	0.057491289
chr1	27561624	27562688	1064	120	7.13443		chr1	27561632	27561908	276	51	16.7349	0.184782609	0.11
chr1	27691672	27692736	1064	224	9.91189		chr1	27692163	27692577	414	23	6.64514	0.055555556	0.094182825
chr1	27717972	27718499	527	67	3.95809		chr1	27718474	27718867	393	50	11.959	0.127226463	0.071428571
chr1	27718822	27719048	226	43	2.58824		chr1	27718474	27718867	393	50	11.959	0.127226463	0.05106383
chr1	27815638	27816274	636	108	3.27721		chr1	27815553	27816022	469	55	18.5104	0.117270789	0.037344398
chr1	27930276	27930481	205	96	2.91466		chr1	27930058	27930647	589	39	8.13423	0.066213922	0.050209205
chr1	28240350	28241620	1270	192	10.0941		chr1	28240686	28240938	252	69	19.3817	0.273809524	0.058419244
chr1	28414113	28415517	1404	184	6.42808		chr1	28414677	28414927	250	31	11.6347	0.124	0.033939394
chr1	28845226	28845652	426	92	5.86381		chr1	28845620	28845874	254	38	7.93088	0.149606299	0.03030303
chr1	28878950	28880450	1500	101	5.14632		chr1	28879667	28879882	215	24	8.23171	0.111627907	0.044806517
chr1	29063973	29064884	911	153	7.24365		chr1	29063814	29064096	282	76	19.609	0.269503546	0.100574713
chr1	29563563	29564031	468	55	3.57599		chr1	29563375	29564039	664	68	25.0874	0.102409639	0.060747664
chr1	31190839	31191172	333	63	4.32432		chr1	31191002	31191448	446	62	19.4681	0.139013453	0.065989848
chr1	31380262	31380537	275	47	3.01129		chr1	31380383	31380713	330	33	12.3619	0.1	0.064655172
chr1	31712869	31713103	234	67	4.34227		chr1	31712813	31713048	235	38	13.1813	0.161702128	1.027950311
chr1	31846107	31846946	839	179	7.34095		chr1	31846518	31846839	321	37	13.0662	0.115264798	0.073684211
chr1	31886577	31888011	1434	122	5.71031		chr1	31886544	31886784	240	34	8.20715	0.141666667	0.059602649
chr1	31886577	31888011	1434	122	5.71031		chr1	31887100	31887303	203	22	8.10425	0.108374384	0.083526682
chr1	32228657	32229138	481	74	2.26998		chr1	32228747	32229322	575	87	25.4446	0.151304348	0.054530201
chr1	32402280	32403458	1178	121	3.31342		chr1	32402897	32403513	616	67	22.9827	0.108766234	0.054530201
chr1	32478707	32479286	579	73	3.29182		chr1	32478788	32479069	281	53	17.3785	0.1886121	0.026737968
chr1	32537443	32538600	1157	171	5.82261		chr1	32538031	32538212	181	25	7.19891	0.138121547	0.116022099
chr1	32538794	32539396	602	129	4.69653		chr1	32538909	32539469	560	60	16.8897	0.107142857	0.088339223
chr1	32757939	32758474	535	86	4.98282		chr1	32757812	32758167	355	67	22.9827	0.188732394	0.034810127
chr1	32858744	32861008	2264	252	6.80107		chr1	32859838	32860134	296	28	9.33292	0.094594595	0.131147541
chr1	33168830	33169819	989	113	5.50725		chr1	33169345	33169532	187	22	7.77357	0.117647059	0.034843206
chr1	33338210	33338664	454	77	4.74453		chr1	33338006	33338220	214	30	11.2003	0.140186916	0.071618037
chr1	33501540	33502187	647	140	7.29814		chr1	33501721	33501960	239	35	11.9923	0.146443515	0.066390041
chr1	33546128	33546936	808	96	6.99856		chr1	33546148	33546360	212	26	9.12549	0.122641509	0.034739454
chr1	33548346	33548545	199	40	2.50611		chr1	33548075	33548705	630	28	8.02955	0.044444444	0.082539683
chr1	33646570	33647301	731	40	2.77402		chr1	33647071	33647529	458	31	11.6347	0.06768559	0.048543689
chr1	33648076	33648427	351	41	3.00429		chr1	33648168	33648599	431	29	10.4416	0.067285383	0.047477745
chr1	33937384	33938430	1046	207	6.25		chr1	33938300	33939136	836	82	12.0706	0.098086124	0.130268199
chr1	36622776	36623169	393	80	3.1371		chr1	36622620	36623042	422	23	8.67123	0.05450237	0.121399177
chr1	36772563	36773353	790	64	6.33528		chr1	36772865	36773143	278	31	11.1377	0.111510791	0.193298969
chr1	36928983	36930616	1633	121	7.15123		chr1	36929479	36929740	261	52	14.6747	0.199233716	0.105454545
chr1	37978931	37979933	1002	122	5.33854		chr1	37979759	37980047	288	54	19.956	0.1875	0.066115702
chr1	38060794	38062186	1392	112	5.42747		chr1	38061157	38061355	198	34	9.69084	0.171717172	0.082677165
chr1	38230005	38231287	1282	44	5		chr1	38230197	38230582	385	35	11.8081	0.090909091	0.092171717
chr1	38260488	38261152	664	45	4.24354		chr1	38260356	38260567	211	35	13.0891	0.165876777	0.023346304
chr1	38554098	38554343	245	36	4.14732		chr1	38553820	38554168	348	45	8.25793	0.129310345	0.118541033
chr1	39491367	39492899	1532	154	6.64666		chr1	39491504	39491696	192	29	8.30643	0.151041667	0.035714286
chr1	39546377	39546661	284	60	3.09959		chr1	39546548	39546870	322	27	9.66667	0.083850932	0.052631579
chr1	39547942	39548618	676	68	3.58628		chr1	39547841	39548115	274	31	7.50368	0.113138686	0.074581431
chr1	39670068	39671973	1905	153	5.17126		chr1	39670900	39671167	267	32	11.2564	0.119850187	0.05483871
chr1	40721997	40724454	2457	136	4.52145		chr1	40723696	40723879	183	24	8.49364	0.131147541	0.061674009
chr1	40839921	40840789	868	172	6.38376		chr1	40840054	40840423	369	28	10.544	0.075880759	0.072892938
chr1	40996705	40998046	1341	163	7.11188		chr1	40996665	40997010	345	30	11.014	0.086956522	0.138627187
chr1	41130683	41130886	203	46	2.83133		chr1	41130788	41130975	187	31	8.86019	0.165775401	0.036734694
chr1	41446077	41447008	931	85	4.20332		chr1	41446383	41446682	299	39	11.971	0.130434783	0.190201729
chr1	42929511	42929719	208	56	2.38894		chr1	42929547	42929749	202	29	8.30643	0.143564356	0.058988764
chr1	43206416	43207465	1049	68	6.33028		chr1	43206309	43206552	243	34	12.2316	0.139917695	0.05775076
chr1	43281504	43283983	2479	79	4.37637		chr1	43281816	43282092	276	15	5.80538	0.054347826	0.049875312
chr1	43311752	43312868	1116	276	9.17219		chr1	43312478	43313146	668	78	28.7232	0.116766467	0.055363322
chr1	43313026	43313263	237	68	2.27423		chr1	43312478	43313146	668	78	28.7232	0.116766467	0.022988506
chr1	43614336	43614632	296	51	4.20032		chr1	43614170	43615167	997	42	15.4056	0.042126379	0.236794171
chr1	43636991	43638628	1637	156	8.95097		chr1	43638148	43638438	290	53	19.6336	0.182758621	0.027837259
chr1	43854880	43856624	1744	103	5.5794		chr1	43855042	43855379	337	51	12.859	0.151335312	0.025287356
chr1	43918530	43918785	255	30	3.2563		chr1	43918146	43918597	451	52	12.428	0.115299335	0.05
chr1	43995982	43996375	393	48	2.83565		chr1	43996064	43996300	236	22	8.36246	0.093220339	0.115646259
chr1	43997536	43997779	243	44	2.77094		chr1	43997475	43997880	405	39	9.3796	0.096296296	0.067307692
chr1	44398498	44398876	378	59	4.63679		chr1	44398277	44398838	561	37	12.1379	0.065953654	0.059360731
chr1	44439869	44440208	339	112	3.86986		chr1	44439728	44440130	402	95	30.8952	0.236318408	0.065088757
chr1	44482267	44482588	321	74	3.3906		chr1	44482164	44482620	456	40	11.8549	0.087719298	0.049462366
chr1	44513366	44514318	952	252	7.7655		chr1	44513648	44513850	202	18	6.90812	0.089108911	0.103723404
chr1	44679464	44679835	371	77	4.74453		chr1	44679520	44679871	351	54	19.46	0.153846154	0.04719764
chr1	45240473	45241411	938	123	6.43154		chr1	45240716	45240989	273	48	17.8157	0.175824176	0.125550661
chr1	45476967	45478686	1719	178	6.89522		chr1	45477071	45477296	225	33	12.2842	0.146666667	0.078431373
chr1	45768879	45770019	1140	144	6.63919		chr1	45769333	45769521	188	17	6.54453	0.090425532	0.04375
chr1	45805121	45806765	1644	200	9.0704		chr1	45805261	45805561	300	26	6.33123	0.086666667	0.055846422
chr1	45955869	45956310	441	72	2.93408		chr1	45956086	45956299	213	23	6.64514	0.107981221	0.052785924
chr1	45956539	45957500	961	233	9.30788		chr1	45957057	45957317	260	24	4.488	0.092307692	0.064788732
chr1	46101539	46101738	199	30	3.47478		chr1	46101362	46101812	450	18	6.11468	0.04	0.081632653
chr1	46269824	46270643	819	189	5.63798		chr1	46269755	46270138	383	87	31.2655	0.227154047	0.027216857
chr1	46597330	46599038	1708	181	3.54361		chr1	46597226	46597429	203	21	7.99888	0.103448276	0.110694184
chr1	46712303	46713569	1266	111	5.52268		chr1	46712896	46713275	379	54	19.9972	0.142480211	0.110694184
chr1	46712303	46713569	1266	111	5.52268		chr1	46713495	46713847	352	59	21.8151	0.167613636	0.12987013
chr1	46713779	46714334	555	84	4.17485		chr1	46713495	46713847	352	59	21.8151	0.167613636	0.084070796
chr1	46805281	46807111	1830	243	8.01577		chr1	46806637	46807916	1279	49	13.8441	0.038311181	0.058365759
chr1	46899864	46900063	199	35	4.03523		chr1	46899810	46900327	517	22	6.22862	0.042553191	0.014824798
chr1	47015312	47015661	349	45	5.15613		chr1	47015168	47015378	210	26	7.47579	0.123809524	0.099236641
chr1	47015312	47015661	349	45	5.15613		chr1	47015640	47015876	236	28	9.69832	0.118644068	0.044186047
chr1	47184112	47184470	358	63	4.18848		chr1	47183988	47184206	218	21	6.58403	0.096330275	0.061983471
chr1	47690645	47690925	280	30	3.29087		chr1	47690672	47691004	332	40	14.6891	0.120481928	0.078358209
chr1	47697807	47698294	487	60	5.7656		chr1	47698234	47698526	292	37	12.6094	0.126712329	0.038961039
chr1	47778990	47780256	1266	213	7.77616		chr1	47779054	47779279	225	37	12.8433	0.164444444	0.067741935
chr1	51424684	51425475	791	238	6.70971		chr1	51424945	51425296	351	22	3.69578	0.062678063	0.065116279
chr1	51434406	51434650	244	87	2.15475		chr1	51434488	51434701	213	32	11.1534	0.150234742	0.088132635
chr1	51700754	51701787	1033	210	4.97407		chr1	51701460	51701903	443	41	8.54094	0.09255079	0.059090909
chr1	51796896	51797849	953	161	9.87805		chr1	51797464	51797641	177	22	7.78319	0.124293785	0.128289474
chr1	51982967	51984390	1423	101	3.85488		chr1	51983797	51984372	575	44	16.3613	0.076521739	1.02764977
chr1	52082496	52083679	1183	247	9.04449		chr1	52082974	52083183	209	28	9.33292	0.133971292	0.074349442
chr1	52456208	52456797	589	113	9.34426		chr1	52456730	52457095	365	42	12.0261	0.115068493	0.028871391
chr1	52607174	52607461	287	82	3.48154		chr1	52606957	52607191	234	25	8.79839	0.106837607	0.0625
chr1	53191706	53192010	304	78	4.27027		chr1	53191601	53191928	327	23	8.11155	0.070336391	0.276595745
chr1	53192455	53193533	1078	144	7.61555		chr1	53192433	53192888	455	36	6.64225	0.079120879	0.117216117
chr1	53479970	53481772	1802	161	7.39726		chr1	53481140	53481417	277	17	5.79285	0.061371841	0.051643192
chr1	53661906	53663322	1416	88	5.80183		chr1	53662887	53663707	820	36	11.3109	0.043902439	0.153558052
chr1	54302621	54304538	1917	186	7.7529		chr1	54303388	54303780	392	58	16.336	0.147959184	0.75862069
chr1	54517627	54519909	2282	259	6.65643		chr1	54518843	54519025	182	41	15.2706	0.225274725	0.042713568
chr1	55181043	55182730	1687	398	10.7838		chr1	55180874	55181178	304	35	12.6328	0.115131579	0.051587302
chr1	55679337	55680392	1055	118	3.74921		chr1	55679447	55680349	902	61	19.9531	0.067627494	0.064777328
chr1	55681456	55681951	495	80	2.78542		chr1	55681466	55682082	616	39	14.5134	0.063311688	0.077540107
chr1	57110040	57110639	599	91	4.28305		chr1	57110414	57110759	345	66	23.131	0.191304348	0.052419355
chr1	59012258	59013182	924	137	4.08768		chr1	59012134	59012325	191	45	16.2756	0.235602094	0.037974684
chr1	59761797	59763170	1373	162	7.16799		chr1	59762595	59762778	183	36	11.0731	0.196721311	0.061433447
chr1	60280191	60280398	207	34	3.92314		chr1	60280241	60280656	415	31	10.8154	0.074698795	0.219665272
chr1	62901279	62902795	1516	263	8.25		chr1	62901031	62901368	337	52	18.5983	0.154302671	0.064885496
chr1	63249302	63251002	1700	173	6.1354		chr1	63250077	63250287	210	36	9.42249	0.171428571	0.212058212
chr1	64936679	64937783	1104	124	3.66569		chr1	64936647	64937000	353	66	22.6447	0.186968839	0.069306931
chr1	65774584	65774904	320	87	5.49313		chr1	65774851	65775326	475	21	7.99888	0.044210526	0.120754717
chr1	65775220	65776164	944	80	5.08156		chr1	65774851	65775326	475	21	7.99888	0.044210526	0.039589443
chr1	65775220	65776164	944	80	5.08156		chr1	65775883	65776065	182	24	9.08963	0.131868132	0.177370031
chr1	65885322	65885929	607	189	5.70228		chr1	65885840	65886138	298	48	13.5672	0.161073826	0.061151079
chr1	76080138	76081355	1217	143	5.8489		chr1	76081036	76081239	203	37	8.91062	0.18226601	0.06763285
chr1	76539674	76541172	1498	146	7.26285		chr1	76540838	76541016	178	22	8.00519	0.123595506	0.07239819
chr1	78244934	78246259	1325	100	6.3522		chr1	78245851	78246083	232	28	6.80021	0.120689655	0.133587786
chr1	79084777	79086586	1809	208	6.94814		chr1	79086446	79086686	240	33	7.97266	0.1375	0.10483871
chr1	84970274	84971481	1207	134	3.70066		chr1	84971285	84971475	190	22	8.36246	0.115789474	0.075949367
chr1	84971955	84972828	873	193	4.70645		chr1	84972086	84972264	178	20	7.02292	0.112359551	0.385744235
chr1	85667638	85667970	332	50	2.86839		chr1	85667548	85667744	196	47	17.1252	0.239795918	0.061728395
chr1	86045692	86046408	716	248	3.13129		chr1	86045815	86046113	298	36	12.5053	0.120805369	0.076142132
chr1	86172731	86174555	1824	186	6.90037		chr1	86173419	86173958	539	57	13.6004	0.105751391	0.065217391
chr1	86621703	86623096	1393	101	5.86881		chr1	86622810	86623310	500	22	8.36246	0.044	0.086419753
chr1	86621703	86623096	1393	101	5.86881		chr1	86622159	86622345	186	26	7.47579	0.139784946	0.073954984
chr1	89150611	89151283	672	238	5.93347		chr1	89150656	89150885	229	31	10.8154	0.135371179	0.08
chr1	89457888	89459123	1235	177	5.60101		chr1	89458363	89459775	1412	42	14.9662	0.029745042	0.097415507
chr1	89459362	89459591	229	71	2		chr1	89458363	89459775	1412	42	14.9662	0.029745042	0.059340659
chr1	91870337	91870690	353	82	2.93909		chr1	91870476	91870659	183	17	6.47603	0.092896175	0.188405797
chr1	93544123	93546364	2241	466	9.6051		chr1	93545049	93545696	647	79	25.746	0.122102009	0.055555556
chr1	100435747	100436660	913	123	7.28555		chr1	100435778	100436015	237	35	11.165	0.147679325	0.06557377
chr1	100714531	100716214	1683	170	6.07676		chr1	100714620	100714835	215	20	6.70778	0.093023256	0.131054131
chr1	100816635	100817992	1357	328	5.98182		chr1	100817500	100818151	651	35	9.96772	0.053763441	0.052356021
chr1	107598988	107600693	1705	79	4.06091		chr1	107598999	107599187	188	33	12.3619	0.175531915	0.068345324
chr1	107682333	107683650	1317	261	6.16761		chr1	107682571	107682751	180	35	13.0891	0.194444444	0.030612245
chr1	107936652	107937251	599	102	8.67003		chr1	107936566	107936812	246	34	12.7255	0.138211382	0.128534704
chr1	110026906	110028005	1099	82	4.19616		chr1	110026786	110027285	499	74	26.9835	0.148296593	0.084848485
chr1	110036240	110037252	1012	73	5.13176		chr1	110036923	110037128	205	36	6.64225	0.175609756	0.054892601
chr1	110090662	110092029	1367	205	6.39354		chr1	110091432	110091985	553	88	30.9766	0.159132007	0.074561404
chr1	110210113	110211241	1128	76	6.01562		chr1	110209959	110210163	204	27	9.90692	0.132352941	0.116363636
chr1	110281964	110283879	1915	120	7.37805		chr1	110283501	110283720	219	19	6.51008	0.086757991	0.075949367
chr1	110452310	110453536	1226	96	5.35912		chr1	110453183	110453417	234	45	9.35437	0.192307692	0.084821429
chr1	111173438	111173721	283	36	4.14732		chr1	111173692	111173964	272	27	8.37967	0.099264706	0.081168831
chr1	111888644	111889353	709	146	10.251		chr1	111888778	111888991	213	33	12.3619	0.154929577	0.051181102
chr1	112084421	112084857	436	120	7.98153		chr1	112084236	112084544	308	28	10.0935	0.090909091	0.067873303
chr1	112161855	112162309	454	45	2.49458		chr1	112161866	112162238	372	27	10.1594	0.072580645	0.113333333
chr1	112297523	112298625	1102	178	5.82303		chr1	112297624	112298438	814	52	13.9118	0.063882064	0.052995392
chr1	113248790	113249295	505	77	2.64228		chr1	113249025	113249206	181	20	7.02292	0.110497238	0.152173913
chr1	115052286	115053084	798	85	3.5102		chr1	115052461	115053008	547	51	9.33505	0.093235832	0.031168831
chr1	115123399	115124793	1394	237	8.53047		chr1	115124675	115124918	243	17	4.98386	0.069958848	0.066326531
chr1	115576855	115577054	199	44	5.04404		chr1	115577027	115577228	201	19	4.6898	0.094527363	0.114503817
chr1	116183961	116184384	423	55	3.1927		chr1	116183873	116184391	518	53	19.6336	0.102316602	0.050216987
chr1	117114309	117114603	294	55	2.48007		chr1	117114277	117114515	238	20	7.63529	0.084033613	0.158396947
chr1	117601797	117603576	1779	266	8.27138		chr1	117602780	117603041	261	60	19.5576	0.229885057	0.07253886
chr1	117663549	117665409	1860	136	6.27864		chr1	117664002	117664197	195	30	10.3672	0.153846154	0.081967213
chr1	118471192	118473609	2417	164	4.54295		chr1	118472859	118473417	558	17	6.44887	0.03046595	0.064989518
chr1	118727632	118728768	1136	152	8.78301		chr1	118728183	118728360	177	24	9.08963	0.13559322	0.104575163
chr1	120839255	120839664	409	162	2.79492		chr1	120839130	120839670	540	61	19.9531	0.112962963	0.437070938
chr1	143912530	143912843	313	156	2.38965		chr1	143912464	143912984	520	64	10.4446	0.123076923	0.053527981
chr1	144190234	144190459	225	33	3.81105		chr1	144190222	144190539	317	113	12.0153	0.356466877	0.041666667
chr1	145075114	145075405	291	67	3.4413		chr1	145075249	145075536	287	112	10.469	0.390243902	0.191489362
chr1	145437629	145438689	1060	151	6.5915		chr1	145438132	145438315	183	26	6.33123	0.142076503	0.040650407
chr1	145477408	145479099	1691	166	3.77145		chr1	145477625	145477851	226	20	7.0976	0.088495575	0.080097087
chr1	145507148	145508503	1355	230	8.96739		chr1	145507730	145507973	243	18	6.90812	0.074074074	0.067729084
chr1	145516667	145517207	540	63	2.92772		chr1	145516458	145516672	214	47	15.8049	0.219626168	0.079365079
chr1	145548275	145549524	1249	63	4.34193		chr1	145549426	145550048	622	82	20.525	0.131832797	0.15339233
chr1	145576086	145577044	958	63	3.18408		chr1	145576258	145576879	621	101	28.2419	0.162640902	0.061688312
chr1	145588576	145590085	1509	78	6.23028		chr1	145589574	145589899	325	18	6.35407	0.055384615	0.07253886
chr1	147011980	147013392	1412	264	4.52837		chr1	147011895	147013218	1323	36	13.3681	0.027210884	0.096638655
chr1	149812728	149813091	363	148	3.46351		chr1	149812937	149813145	208	37	12.8433	0.177884615	0.151975684
chr1	149823854	149824203	349	159	3.39271		chr1	149823803	149824005	202	31	9.57676	0.153465347	0.076923077
chr1	149859395	149860720	1325	323	4.3525		chr1	149859956	149860492	536	30	10.4774	0.055970149	0.045045045
chr1	149909162	149909557	395	134	3.96825		chr1	149909078	149909311	233	25	9.39384	0.107296137	0.106382979
chr1	149980909	149982246	1337	212	5.11527		chr1	149982156	149982401	245	51	14.0821	0.208163265	0.076655052
chr1	150207907	150209111	1204	317	6.7032		chr1	150208078	150208496	418	23	6.64514	0.055023923	0.227477477
chr1	150230059	150230377	318	127	2.74914		chr1	150230348	150230707	359	19	6.11401	0.052924791	0.033898305
chr1	150241400	150241986	586	133	4.87273		chr1	150241764	150241947	183	20	4.27047	0.109289617	0.071428571
chr1	150254440	150254985	545	130	7.5898		chr1	150254544	150255465	921	37	11.9151	0.040173724	0.058252427
chr1	150293624	150295186	1562	115	6.42303		chr1	150294014	150294427	413	51	18.2474	0.123486683	0.059055118
chr1	150524828	150525325	497	41	3.3123		chr1	150524794	150525214	420	32	9.13707	0.076190476	0.046511628
chr1	150847273	150848845	1572	126	4.68289		chr1	150848812	150848998	186	19	7.2717	0.102150538	0.046511628
chr1	150898350	150899246	896	135	6.13165		chr1	150898993	150899247	254	33	11.4914	0.12992126	0.060453401
chr1	150980383	150980884	501	204	5.96624		chr1	150980300	150980625	325	44	12.4596	0.135384615	0.053412463
chr1	151031240	151031797	557	111	2.27088		chr1	151031602	151031860	258	27	7.75267	0.104651163	0.046357616
chr1	151042609	151043907	1298	169	7.74841		chr1	151043544	151043734	190	20	7.30908	0.105263158	0.051671733
chr1	151118404	151118694	290	53	2		chr1	151118664	151118875	211	38	12.9917	0.180094787	0.133676093
chr1	151137226	151139287	2061	191	6.36183		chr1	151137779	151138076	297	50	16.6007	0.168350168	0.051643192
chr1	151161581	151162896	1315	161	6.89949		chr1	151162254	151162572	318	56	19.2649	0.176100629	0.090586146
chr1	151171626	151171997	371	84	1.88136		chr1	151171589	151171879	290	38	7.00129	0.131034483	0.092664093
chr1	151226971	151228426	1455	162	6.13243		chr1	151227166	151227414	248	32	7.73817	0.129032258	0.054320988
chr1	151299069	151299707	638	117	4.5986		chr1	151299017	151299704	687	44	14.6477	0.064046579	0.078651685
chr1	151299956	151300650	694	170	6.69538		chr1	151300180	151300410	230	52	12.428	0.226086957	0.059171598
chr1	151319095	151320616	1521	238	7.97198		chr1	151319115	151319449	334	39	13.5192	0.116766467	0.029542097
chr1	151585230	151585555	325	118	3.64583		chr1	151585049	151586179	1130	40	13.9852	0.03539823	0.439688716
chr1	151688598	151688911	313	56	3.35689		chr1	151688795	151689062	267	45	9.35437	0.168539326	0.271626298
chr1	151689219	151690157	938	145	8.32383		chr1	151689248	151689876	628	30	11.1064	0.047770701	0.285425101
chr1	151762417	151763719	1302	276	7.86039		chr1	151762742	151763020	278	20	7.58733	0.071942446	0.021238938
chr1	152008792	152009629	837	86	3.96175		chr1	152009552	152009767	215	46	13.1448	0.213953488	0.062176166
chr1	153606229	153607207	978	135	7.43983		chr1	153606843	153607130	287	48	13.5672	0.167247387	0.068965517
chr1	153642704	153643044	340	96	1.91548		chr1	153642626	153642858	232	19	5.53762	0.081896552	0.055172414
chr1	153651067	153651378	311	79	4.42968		chr1	153651034	153651330	296	37	13.8162	0.125	0.05942623
chr1	153652046	153652539	493	46	2.57112		chr1	153652283	153652986	703	54	18.3934	0.076813656	0.05942623
chr1	153699922	153701923	2001	151	6.59722		chr1	153701228	153701454	226	29	10.9076	0.128318584	0.054662379
chr1	153894262	153894810	548	142	4.08571		chr1	153894798	153894985	187	46	13.0134	0.245989305	0.08040201
chr1	153929825	153930575	750	75	3.00158		chr1	153930455	153930844	389	54	17.7004	0.138817481	0.133531157
chr1	153957554	153958358	804	202	6.32399		chr1	153958129	153958667	538	59	18.6084	0.109665428	0.087804878
chr1	154154522	154156295	1773	118	3.55224		chr1	154155285	154155521	236	25	6.09674	0.105932203	0.069414317
chr1	154296886	154297889	1003	119	4.01338		chr1	154297485	154297975	490	18	6.45517	0.036734694	0.136842105
chr1	154298514	154299619	1105	126	4.23899		chr1	154298216	154298714	498	45	15.444	0.090361446	0.239726027
chr1	154531299	154532471	1172	169	6.67714		chr1	154531162	154531372	210	46	17.0885	0.219047619	0.408037094
chr1	154579586	154581472	1886	178	5.80415		chr1	154580137	154580324	187	20	7.36914	0.106951872	0.39488117
chr1	154841001	154842161	1160	113	3.9749		chr1	154840960	154841463	503	29	10.9076	0.057654076	0.107569721
